"ViolationID","BuildingID","RegistrationID","BoroID","Borough","HouseNumber","LowHouseNumber","HighHouseNumber","StreetName","StreetCode","Postcode","Apartment","Story","Block","Lot","Class","InspectionDate","ApprovedDate","OriginalCertifyByDate","OriginalCorrectByDate","NewCertifyByDate","NewCorrectByDate","CertifiedDate","OrderNumber","NOVID","NOVDescription","NOVIssuedDate","CurrentStatusID","CurrentStatus","CurrentStatusDate"
"10493557","62813","210222","2","BRONX","514","514","514","EAST 138 STREET","25800","10454","11","4","2265","27","C","01/01/2015","01/02/2015","01/18/2015","01/13/2015",,,"01/10/2015","510","4977070","SECTION 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF PADLOCKABLE LOCK INSTALLED AT DOOR LEADING TO FIRE ESCAPE WINDOW IN THE 4th ROOM FROM NORTH LOCATED AT APT 11, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","03/23/2015"
"10493559","123284","219835","2","BRONX","3531","3531","3531","WHITE PLAINS ROAD","77150","10467",,"3","4643","14","C","01/01/2015","01/02/2015","01/18/2015","01/13/2015",,,,"505","4977155","SECTION 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE GLASS AT SKYLIGHT AT PUBLIC HALL, 3rd STORY","01/05/2015","2","NOV SENT OUT","01/05/2015"
"10493598","450112","405900","4","QUEENS","71-10","71-10","71-10","60 LANE","12540","11385","1","1","3518","26","C","01/01/2015","01/02/2015","01/18/2015","01/13/2015",,,,"583","4977288","SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING IN THE PRIVATE HALLWAY LOCATED AT APT 1, 1st STORY, 1st APARTMENT FROM WEST AT NORTH","01/05/2015","19","VIOLATION CLOSED","02/18/2015"
"10493608","450112","405900","4","QUEENS","71-10","71-10","71-10","60 LANE","12540","11385","1","1","3518","26","C","01/01/2015","01/02/2015","01/18/2015","01/13/2015",,,,"508","4977288","SECTION 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING AT PRIVATE HALLWAY, 1st STORY, APARTMENT","01/05/2015","19","VIOLATION CLOSED","02/18/2015"
"10493621","450112","405900","4","QUEENS","71-10","71-10","71-10","60 LANE","12540","11385",,"1","3518","26","C","01/01/2015","01/02/2015","01/18/2015","01/13/2015",,,,"826","4977288","SECTION 27-2005 ADMIN. CODE: REMOVE THE ILLEGAL FASTENING DOUBLE CYLINDER KEY OPERATED LOCK AT ENTRANCE DOOR TO BLDG.","01/05/2015","2","NOV SENT OUT","01/05/2015"
"10493624","930643","226325","2","BRONX","3494","3494","3494","SEYMOUR AVENUE","64420","10469","4A","5","4720","1","C","01/01/2015","01/02/2015","01/18/2015","01/13/2015",,,,"502","4977391","SECTION 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE BULGING HARDWOOD FLOOR IN THE 2nd ROOM FROM NORTH LOCATED AT APT 4A, 5th STORY, 1st APARTMENT FROM NORTH AT EAST , SECTION ''3494''","01/05/2015","19","VIOLATION CLOSED","09/21/2015"
"10493626","829807","223295","2","BRONX","2333","2331","2345","WEBSTER AVENUE","73720","10458","6G","6","3024","80","C","01/01/2015","01/02/2015","01/18/2015","01/13/2015",,,,"742","4977375","§ 27-2070 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF GAS TO THE FIXTURES TO RANGE IN THE KITCHEN LOCATED AT APT 6G, 6th STORY, 2nd APARTMENT FROM NORTH AT EAST","01/05/2015","19","VIOLATION CLOSED","03/17/2015"
"10493675","76049","210485","2","BRONX","1319","1319","1319","ELDER AVENUE","30420","10472","1F","1","3862","36","C","12/30/2014","01/02/2015","02/07/2015","02/02/2015",,,,"617","4977092","§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) 1st RISER FROM EAST AT SOUTH WALL IN THE KITCHEN LOCATED AT APT 1F, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST","01/05/2015","9","VIOLATION DISMISSED","03/25/2015"
"10493753","679737","404423","4","QUEENS","118-80","118-80","118-80","METROPOLITAN AVENUE","55690","11415","2B","2","3322","105","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/15/2015","526","4977337","SECTION 27-2005, 2007 ADM CODE REMOVE THE ILLEGAL FASTENING CONSISTING OF DOUBLE CYLINDER LOCK AT DOOR IN THE ENTRANCE LOCATED AT APT 2B, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","03/30/2015"
"10493756","519656","400462","4","QUEENS","65-10","65-02","65-14","108 STREET","20190","11375","6A","6","2151","127","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/13/2015","507","4977315","SECTION 27-2005 ADM CODE REPAIR THE ROOF SO THAT IT WILL NOT LEAK CEILING IN THE 1st ROOM FROM NORTH AT EAST LOCATED AT APT 6A, 6th STORY, 4th APARTMENT FROM NORTH AT EAST","01/05/2015","9","VIOLATION DISMISSED","03/26/2015"
"10493765","679737","404423","4","QUEENS","118-80","118-80","118-80","METROPOLITAN AVENUE","55690","11415","4D","4","3322","105","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/15/2015","742","4977335","SECTION 27-2070 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF GAS TO THE FIXTURES AT RANGE IN KITCHEN IN THE KITCHEN LOCATED AT APT 4D, 4th STORY, 3rd APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","01/24/2015"
"10493859","810449","403262","4","QUEENS","45-26","45-26","45-26","49 STREET","10740","11377","2C","2","2281","1","C","12/31/2014","01/02/2015","01/13/2015","01/01/2015",,,"01/13/2015","670","4977855","§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE KITCHEN LOCATED AT APT 2C, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","19","VIOLATION CLOSED","02/25/2015"
"10493864","805904","113290","1","MANHATTAN","423","423","423","WEST 125 STREET","36270","10027","5","3","1966","59","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/18/2015","583","4977359","SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK CEILING IN THE 5th ROOM FROM NORTH LOCATED AT APT 5, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","19","VIOLATION CLOSED","01/23/2015"
"10493865","805904","113290","1","MANHATTAN","423","423","423","WEST 125 STREET","36270","10027","5","3","1966","59","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/18/2015","508","4977359","SECTION 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING IN THE 5th ROOM FROM NORTH LOCATED AT APT 5, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","19","VIOLATION CLOSED","02/06/2015"
"10493876","805904","113290","1","MANHATTAN","423","423","423","WEST 125 STREET","36270","10027","5","3","1966","59","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/18/2015","505","4977359","SECTION 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE UPPER AND LOWER SASHES OF WINDOW IN THE 5th ROOM FROM NORTH LOCATED AT APT 5, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","19","VIOLATION CLOSED","03/18/2015"
"10493883","805904","113290","1","MANHATTAN","423","423","423","WEST 125 STREET","36270","10027","5","3","1966","59","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/18/2015","583","4977359","SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK CEILING IN THE 1st ROOM FROM NORTH AT EAST LOCATED AT APT 5, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","19","VIOLATION CLOSED","02/06/2015"
"10493886","805904","113290","1","MANHATTAN","423","423","423","WEST 125 STREET","36270","10027","5","3","1966","59","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/18/2015","505","4977359","SECTION 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE UPPER AND LOWER SASHES OF WINDOW IN THE 1st ROOM FROM NORTH AT EAST LOCATED AT APT 5, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","03/31/2015"
"10493891","805904","113290","1","MANHATTAN","423","423","423","WEST 125 STREET","36270","10027","5","3","1966","59","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/18/2015","567","4977359","SECTION 27-2018 ADM CODE ABATE THE NUISANCE CONSISTING OF RODENTS RATS IN THE ENTIRE APARTMENT LOCATED AT APT 5, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","03/31/2015"
"10493892","805904","113290","1","MANHATTAN","423","423","423","WEST 125 STREET","36270","10027","5","3","1966","59","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/18/2015","502","4977359","SECTION 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD FLOOR IN THE KITCHEN LOCATED AT APT 5, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","19","VIOLATION CLOSED","06/18/2015"
"10493904","805904","113290","1","MANHATTAN","423","423","423","WEST 125 STREET","36270","10027","5","3","1966","59","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/18/2015","505","4977359","SECTION 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE UPPER AND LOWER SASHES OF WINDOW IN THE 2nd ROOM FROM NORTH AT WEST LOCATED AT APT 5, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","03/31/2015"
"10493907","805904","113290","1","MANHATTAN","423","423","423","WEST 125 STREET","36270","10027","5","3","1966","59","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/18/2015","583","4977359","SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK CEILING IN THE BATHROOM LOCATED AT APT 5, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","19","VIOLATION CLOSED","01/23/2015"
"10493909","805904","113290","1","MANHATTAN","423","423","423","WEST 125 STREET","36270","10027","5","3","1966","59","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/18/2015","508","4977359","SECTION 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING IN THE BATHROOM LOCATED AT APT 5, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","19","VIOLATION CLOSED","02/06/2015"
"10493915","805904","113290","1","MANHATTAN","423","423","423","WEST 125 STREET","36270","10027","5","3","1966","59","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/18/2015","505","4977359","SECTION 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE UPPER AND LOWER SASHES OF WINDOW IN THE BATHROOM LOCATED AT APT 5, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","19","VIOLATION CLOSED","02/06/2015"
"10493920","805904","113290","1","MANHATTAN","423","423","423","WEST 125 STREET","36270","10027","5","3","1966","59","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/18/2015","505","4977359","SECTION 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE UPPER AND LOWER SASHES OF WINDOW IN THE 3rd ROOM FROM NORTH LOCATED AT APT 5, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","03/31/2015"
"10494119","10864","120155","1","MANHATTAN","540","540","540","EAST 5 STREET","17090","10009","17","5","400","26","C","01/02/2015","01/03/2015","01/15/2015","01/03/2015",,,,"666","4977783","SECTION 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 17, 5th STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","9","VIOLATION DISMISSED","10/02/2015"
"10494122","112073","213073","2","BRONX","983","983","983","SUMMIT AVENUE","67420","10452","1F","1","2523","166","C","01/02/2015","01/02/2015","01/15/2015","01/03/2015",,,"01/15/2015","664","4977804","SECTION 27-2028, 2032 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FROM AN APPROVED CENTRAL HEATING SYSTEM, OR AN APPROVED SYSTEM OF GAS OR ELECTRICAL HEATING IN GOOD OPERATING CONDITION FOR THE DWELLING UNIT IN THE ENTIRE APARTMENT LOCATED AT APT 1F, 1st STORY, 1st APARTMENT FROM WEST AT NORTH","01/05/2015","9","VIOLATION DISMISSED","03/30/2015"
"10494343","43345","103291","1","MANHATTAN","509","509","509","WEST 179 STREET","37330","10033","2D","2","2152","56","C","01/02/2015","01/02/2015","01/15/2015","01/03/2015",,,,"670","4977792","§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 2D, 2nd STORY, 2nd APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","12/22/2015"
"10494346","43345","103291","1","MANHATTAN","509","509","509","WEST 179 STREET","37330","10033",,"0","2152","56","C","01/02/2015","01/02/2015","01/18/2015","01/13/2015",,,"01/18/2015","672","4977037","§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM BOILER ROOM DOOR LOCKED AT CELLAR","01/05/2015","9","VIOLATION DISMISSED","03/31/2015"
"10494412","216509","370618","3","BROOKLYN","150","150","150","CALYER STREET","24330","11222","2R","2","2595","17","C","01/02/2015","01/03/2015","01/18/2015","01/13/2015",,,,"510","4977474","SECTION 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF HOT WATER EXCEEDS THE MAXIMUM ALLOWABLE TEMPERATURE OF 130F (FOUND 148F) IN THE KITCHEN LOCATED AT APT 2R, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST","01/05/2015","19","VIOLATION CLOSED","02/09/2015"
"10494430","213477","375976","3","BROOKLYN","350","350","350","BRISTOL STREET","23130","11212","D","1","3573","1","C","01/02/2015","01/02/2015","01/18/2015","01/13/2015",,,,"583","4977169","SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING IN THE 21st ROOM FROM NORTH AT WEST LOCATED AT APT D, 1st STORY, 1st APARTMENT FROM WEST AT NORTH","01/05/2015","19","VIOLATION CLOSED","04/13/2015"
"10494460","183719","347666","3","BROOKLYN","570","570","570","ALBANY AVENUE","12130","11203","5B","3","4804","35","C","01/02/2015","01/03/2015","01/15/2015","01/03/2015",,,"01/12/2015","666","4977814","SECTION 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 5B, 3rd STORY, 2nd APARTMENT FROM WEST AT NORTH","01/05/2015","9","VIOLATION DISMISSED","10/02/2015"
"10494494","182446","301193","3","BROOKLYN","343","343","353","101 STREET","11530","11209","6B","6","6137","45","C","01/02/2015","01/03/2015","01/18/2015","01/13/2015",,,"01/18/2015","507","4977465","SECTION 27-2005 ADM CODE REPAIR THE ROOF SO THAT IT WILL NOT LEAK AT CEILING IN THE 2nd ROOM FROM NORTH LOCATED AT APT 6B, 6th STORY, 2nd APARTMENT FROM WEST AT NORTH","01/05/2015","19","VIOLATION CLOSED","02/13/2015"
"10494506","639835","0","4","QUEENS","145-14","145-14","145-14","110 AVENUE","36990","11435","2","2","11943","387","C","01/02/2015","01/02/2015","01/15/2015","01/03/2015",,,,"966","4977847","SECTION 27-2029 ADMIN. CODE: PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT LOCATED AT APT 2, 2nd STORY","01/05/2015","9","VIOLATION DISMISSED","10/02/2015"
"10494552","383426","300898","3","BROOKLYN","1722","1720","1722","UNION STREET","86530","11213",,"0","1403","7","C","01/02/2015","01/03/2015","01/18/2015","01/13/2015",,,"01/13/2015","672","4977523","SECTION 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCKED AT FRONT ENTRANCE TO BASEMENT.","01/05/2015","9","VIOLATION DISMISSED","03/26/2015"
"10494728","684429","408294","4","QUEENS","100-13","100-13","100-13","NORTHERN BOULEVARD","57790","11368","2","2","1695","38","C","11/17/2014","01/03/2015","02/07/2015","02/02/2015",,,,"618","4977536","SECTION 27-2056.7 ADM CODE -CORRECT FAILURE TO PROVIDE TO THE DEPARTMENT WITHIN 45 DAYS OF DEMAND ALL RECORDS REQUIRED TO BE MAINTAINED BY OWNER","01/05/2015","2","NOV SENT OUT","01/05/2015"
"10494740","221274","371008","3","BROOKLYN","1026","1026","1026","CLARKSON AVENUE","26630","11212",,"0","4646","10","C","12/31/2014","01/03/2015","01/18/2015","01/13/2015",,,,"505","4977476","SECTION 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE WOOD TREAD 4TH UP AT BULKHEAD STAIRS TO ROOF AT PUBLIC HALL","01/05/2015","19","VIOLATION CLOSED","01/27/2015"
"10494762","189368","351209","3","BROOKLYN","8523","8523","8523","AVENUE J","14080","11236","2R","2","8022","1","C","01/03/2015","01/03/2015","01/16/2015","01/04/2015",,,,"666","4977816","SECTION 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 2R, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH","01/05/2015","9","VIOLATION DISMISSED","10/02/2015"
"10494788","148543","337955","3","BROOKLYN","1462","1462","1462","40 STREET","8580","11218","2REAR","2","5345","29","C","01/03/2015","01/03/2015","01/18/2015","01/13/2015",,,,"649","4977457","SECTION 27-2026 ADM CODE REMOVE ALL OBSTRUCTIONS AND REPAIR ALL DEFECTS IN BATH TUB IN THE BATHROOM LOCATED AT APT 2REAR, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","2","NOV SENT OUT","01/05/2015"
"10494793","148543","337955","3","BROOKLYN","1462","1462","1462","40 STREET","8580","11218","2REAR","2","5345","29","C","01/03/2015","01/03/2015","01/18/2015","01/13/2015",,,,"649","4977457","SECTION 27-2026 ADM CODE REMOVE ALL OBSTRUCTIONS AND REPAIR ALL DEFECTS IN WATER CLOSET IN THE BATHROOM LOCATED AT APT 2REAR, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","2","NOV SENT OUT","01/05/2015"
"10494797","394700","375915","3","BROOKLYN","2950","2950","2950","WEST 24 STREET","91580","11224",,"1","7055","13","C","01/03/2015","01/03/2015","01/18/2015","01/13/2015",,,,"526","4977535","§ 27-2005, 2007 ADM CODE REMOVE THE ILLEGAL FASTENING DOUBLE CYLINDER KEY OPERATING LOCK INSTALLED AT VESTIBULE DOOR AT PUBLIC HALL, 1st STORY","01/05/2015","19","VIOLATION CLOSED","03/10/2015"
"10494972","98104","211135","2","BRONX","236","236","240","MT HOPE PLACE","52720","10457","1C","1","2802","23","C","01/03/2015","01/04/2015","01/18/2015","01/13/2015",,,,"508","4977635","SECTION 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING IN THE KITCHEN LOCATED AT APT 1C, 1st STORY, 2nd APARTMENT FROM SOUTH AT WEST , SECTION AT WEST","01/05/2015","19","VIOLATION CLOSED","10/02/2015"
"10494955","24503","129221","1","MANHATTAN","56","56","58","MAC DOUGAL STREET","25190","10012","33","6","518","10","C","01/03/2015","01/04/2015","01/18/2015","01/13/2015","02/01/2015","01/27/2015",,"508","4977582","§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING IN THE 1st ROOM FROM EAST LOCATED AT APT 33, 6th STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","19","VIOLATION CLOSED","09/04/2015"
"10495014","73453","207002","2","BRONX","738","738","740","EAST 243 STREET","28920","10470",,"1","5115","47","C","01/03/2015","01/04/2015","01/18/2015","01/13/2015",,,"02/04/2015","505","4977625","§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE GLASS AT WINDOW UNDER STAIRS AT EAST WING AT PUBLIC HALL, 1st STORY","01/05/2015","19","VIOLATION CLOSED","02/25/2015"
"10495016","73453","207002","2","BRONX","738","738","740","EAST 243 STREET","28920","10470",,"1","5115","47","C","01/03/2015","01/04/2015","01/18/2015","01/13/2015",,,"02/04/2015","501","4977625","§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE DOOR LOCK AND ASSEMBLY AT BUILDING ENTRANCE AT PUBLIC HALL, 1st STORY","01/05/2015","19","VIOLATION CLOSED","05/08/2015"
"10495114","115815","201440","2","BRONX","3400","3400","3400","TRYON AVENUE","69820","10467","C10","3","3343","216","C","01/03/2015","01/04/2015","01/18/2015","01/13/2015",,,,"510","4977647","§ 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF SCALDING HOT WATER, EXCEDDING 130 DEGRESS. IN THE KITCHEN LOCATED AT APT C10, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH , SECTION AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","02/12/2015"
"10494763","189368","351209","3","BROOKLYN","8523","8523","8523","AVENUE J","14080","11236",,"0","8022","1","C","01/03/2015","01/03/2015","01/18/2015","01/13/2015",,,,"672","4977468","§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR TO BOILER ROOM LOCKED AT WEST YARD","01/05/2015","19","VIOLATION CLOSED","06/04/2024"
"10493729","324893","335517","3","BROOKLYN","66","64","70","LEWIS AVENUE","55530","11206","4","2","1588","38","C","12/31/2014","01/03/2015","02/07/2015","02/02/2015",,,"06/01/2015","790","4977507","§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 2; WG TO REPLACE = 0; WG TO REPAIR = 0; LOCATED AT APT 4, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","19","VIOLATION CLOSED","10/04/2017"
"10493730","324893","335517","3","BROOKLYN","66","64","70","LEWIS AVENUE","55530","11206",,"0","1588","38","C","12/31/2014","01/04/2015","01/18/2015","01/13/2015",,,"01/12/2015","510","4977704","§ 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF A REFRIGERAT0R WITH DOORS INTACT AT PUBLIC HALL 2ND. STORY","01/05/2015","9","VIOLATION DISMISSED","03/25/2015"
"10494286","20187","121716","1","MANHATTAN","349","349","349","EAST 119 STREET","19330","10035","4A","4","1796","23","C","01/02/2015","01/02/2015","01/15/2015","01/03/2015",,,"02/05/2015","666","4977787","§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 4A, 4th STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","9","VIOLATION DISMISSED","10/02/2015"
"10494296","20187","121716","1","MANHATTAN","349","349","349","EAST 119 STREET","19330","10035",,"0","1796","23","C","01/02/2015","01/02/2015","01/18/2015","01/13/2015",,,"02/21/2015","672","4976983","§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCKED AT BOILER ROOM","01/05/2015","4","NOV CERTIFIED LATE","02/21/2015"
